"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Monetary Aggregates (M3) - Monthly Profile","30-Aug-2022","TS_GP_BAM_M3_M.MA3001800","....... Deposits held with Non-Bank Financial Companies (NBFCs) (8)","0","Million PKR","Normal","","80","Deposits held with Non-Bank Financial Companies (NBFCs)"
"Monetary Aggregates (M3) - Monthly Profile","30-Aug-2022","TS_GP_BAM_M3_M.MA3001900","....... National Saving Schemes - Outstanding Amount (Central Directorate of National Savings-CDNS) (9)","3376383.695","Million PKR","Normal","","90","National Saving Schemes outstanding Amount"
"Monetary Aggregates (M3) - Monthly Profile","30-Aug-2022","TS_GP_BAM_M3_M.MA3002000","....... Deposits held with Post Offices (10)","161959.869","Million PKR","Normal","","100","Deposits held with Post Office"
"Monetary Aggregates (M3) - Monthly Profile","30-Aug-2022","TS_GP_BAM_M3_M.MA3002100",". M3 (M2+8+9+10)","30432148.61","Million PKR","Normal","","110","M3"
"Monetary Aggregates (M3) - Monthly Profile","31-Jul-2022","TS_GP_BAM_M3_M.MA3001100","....... Notes in Circulation (1)","7794540.89","Million PKR","Normal","","10","Notes in circulation outside of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Jul-2022","TS_GP_BAM_M3_M.MA3001200","....... Transferable Deposits (2)","14461200.92","Million PKR","Normal","","20","Transferable Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Jul-2022","TS_GP_BAM_M3_M.MA3001300",". M1 (1+2)","22255741.81","Million PKR","Normal","","30","M1"
"Monetary Aggregates (M3) - Monthly Profile","31-Jul-2022","TS_GP_BAM_M3_M.MA3001400","....... Other Deposits (4)","4535072.419","Million PKR","Normal","","40","Other Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Jul-2022","TS_GP_BAM_M3_M.MA3001500","....... Securities Other than Shares (5)","17.906","Million PKR","Normal","","50","Securities Other than Shares of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Jul-2022","TS_GP_BAM_M3_M.MA3001600","....... Coins in Circulation (6)","9007.675594","Million PKR","Normal","","60","Coins in Circulation"
"Monetary Aggregates (M3) - Monthly Profile","31-Jul-2022","TS_GP_BAM_M3_M.MA3001700",". M2 (M1+4+5+6)","26799839.81","Million PKR","Normal","","70","M2"
"Monetary Aggregates (M3) - Monthly Profile","31-Jul-2022","TS_GP_BAM_M3_M.MA3001800","....... Deposits held with Non-Bank Financial Companies (NBFCs) (8)","0","Million PKR","Normal","","80","Deposits held with Non-Bank Financial Companies (NBFCs)"
"Monetary Aggregates (M3) - Monthly Profile","31-Jul-2022","TS_GP_BAM_M3_M.MA3001900","....... National Saving Schemes - Outstanding Amount (Central Directorate of National Savings-CDNS) (9)","3408442.452","Million PKR","Normal","","90","National Saving Schemes outstanding Amount"
"Monetary Aggregates (M3) - Monthly Profile","31-Jul-2022","TS_GP_BAM_M3_M.MA3002000","....... Deposits held with Post Offices (10)","164525.881","Million PKR","Normal","","100","Deposits held with Post Office"
"Monetary Aggregates (M3) - Monthly Profile","31-Jul-2022","TS_GP_BAM_M3_M.MA3002100",". M3 (M2+8+9+10)","30372808.14","Million PKR","Normal","","110","M3"
"Monetary Aggregates (M3) - Monthly Profile","30-Jun-2022","TS_GP_BAM_M3_M.MA3001100","....... Notes in Circulation (1)","7556218.755","Million PKR","Normal","","10","Notes in circulation outside of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Jun-2022","TS_GP_BAM_M3_M.MA3001200","....... Transferable Deposits (2)","14600336.57","Million PKR","Normal","","20","Transferable Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Jun-2022","TS_GP_BAM_M3_M.MA3001300",". M1 (1+2)","22156555.32","Million PKR","Normal","","30","M1"
"Monetary Aggregates (M3) - Monthly Profile","30-Jun-2022","TS_GP_BAM_M3_M.MA3001400","....... Other Deposits (4)","4632833.081","Million PKR","Normal","","40","Other Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Jun-2022","TS_GP_BAM_M3_M.MA3001500","....... Securities Other than Shares (5)","17.89","Million PKR","Normal","","50","Securities Other than Shares of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Jun-2022","TS_GP_BAM_M3_M.MA3001600","....... Coins in Circulation (6)","8989.069509","Million PKR","Normal","","60","Coins in Circulation"
"Monetary Aggregates (M3) - Monthly Profile","30-Jun-2022","TS_GP_BAM_M3_M.MA3001700",". M2 (M1+4+5+6)","26798395.37","Million PKR","Normal","","70","M2"
"Monetary Aggregates (M3) - Monthly Profile","30-Jun-2022","TS_GP_BAM_M3_M.MA3001800","....... Deposits held with Non-Bank Financial Companies (NBFCs) (8)","0","Million PKR","Normal","","80","Deposits held with Non-Bank Financial Companies (NBFCs)"
"Monetary Aggregates (M3) - Monthly Profile","30-Jun-2022","TS_GP_BAM_M3_M.MA3001900","....... National Saving Schemes - Outstanding Amount (Central Directorate of National Savings-CDNS) (9)","3483747.132","Million PKR","Normal","","90","National Saving Schemes outstanding Amount"
"Monetary Aggregates (M3) - Monthly Profile","30-Jun-2022","TS_GP_BAM_M3_M.MA3002000","....... Deposits held with Post Offices (10)","165481.999","Million PKR","Normal","","100","Deposits held with Post Office"
"Monetary Aggregates (M3) - Monthly Profile","30-Jun-2022","TS_GP_BAM_M3_M.MA3002100",". M3 (M2+8+9+10)","30447624.5","Million PKR","Normal","","110","M3"
