date,series_name,value
2010-12-31,Other Countries,86.8
2010-12-31,Other GCC Countries,96
2010-12-31,Saudi Arabia,208.1
2010-12-31,U.A.E.,210.3
2010-12-31,U.K.,81.1
2010-12-31,USA,156.4
2011-01-31,EU Countries,23.6
2011-01-31,Other Countries,76.3
2011-01-31,Other GCC Countries,95.2
2011-01-31,Saudi Arabia,209.6
2011-01-31,U.A.E.,181.4
2011-01-31,U.K.,92.5
2011-01-31,USA,148
2011-02-28,EU Countries,24.6
2011-02-28,Other Countries,68.8
2011-02-28,Other GCC Countries,98.6
2011-02-28,Saudi Arabia,209.6
2011-02-28,U.A.E.,190
2011-02-28,U.K.,101.2
2011-02-28,USA,152.6
2011-03-31,EU Countries,35.5
2011-03-31,Other Countries,96.7
2011-03-31,Other GCC Countries,128.1
2011-03-31,Saudi Arabia,259
2011-03-31,U.A.E.,232.2
2011-03-31,U.K.,108.6
2011-03-31,USA,192.8
2011-04-30,EU Countries,35
2011-04-30,Other Countries,85.89999999999999
2011-04-30,Other GCC Countries,115.4
2011-04-30,Saudi Arabia,263.8
2011-04-30,U.A.E.,232.1
2011-04-30,U.K.,111.4
2011-04-30,USA,186.8
2011-05-31,EU Countries,30.2
2011-05-31,Other Countries,80.5
2011-05-31,Other GCC Countries,121.3
2011-05-31,Saudi Arabia,292.7
2011-05-31,U.A.E.,236.4
2011-05-31,U.K.,102.6
2011-05-31,USA,186.2
2011-06-30,EU Countries,33.8
2011-06-30,Other Countries,76.9
2011-06-30,Other GCC Countries,121.4
2011-06-30,Saudi Arabia,291.6
2011-06-30,U.A.E.,270
2011-06-30,U.K.,106.2
2011-06-30,USA,204.6
2011-07-31,EU Countries,32.6
2011-07-31,Other Countries,84.4
2011-07-31,Other GCC Countries,116.5
2011-07-31,Saudi Arabia,291.8
2011-07-31,U.A.E.,257.7
2011-07-31,U.K.,118.6
2011-07-31,USA,194.9
2011-08-31,EU Countries,42.4
2011-08-31,Other Countries,102
2011-08-31,Other GCC Countries,134.3
2011-08-31,Saudi Arabia,309.8
2011-08-31,U.A.E.,294.5
2011-08-31,U.K.,163.9
2011-08-31,USA,263.6
2011-09-30,EU Countries,26.8
2011-09-30,Other Countries,56.5
2011-09-30,Other GCC Countries,103.9
2011-09-30,Saudi Arabia,252.6
2011-09-30,U.A.E.,194.5
2011-09-30,U.K.,86.9
2011-09-30,USA,169.3
2011-10-31,EU Countries,28.1
2011-10-31,Other Countries,65.4
2011-10-31,Other GCC Countries,131.5
2011-10-31,Saudi Arabia,291.2
2011-10-31,U.A.E.,216.5
2011-10-31,U.K.,117.6
2011-10-31,USA,167.6
2011-11-30,EU Countries,30.5
2011-11-30,Other Countries,70.39999999999999
2011-11-30,Other GCC Countries,113.9
2011-11-30,Saudi Arabia,219
2011-11-30,U.A.E.,204.1
2011-11-30,U.K.,107.4
2011-11-30,USA,179.8
2011-12-31,EU Countries,28.9
2011-12-31,Other Countries,85
2011-12-31,Other GCC Countries,121.2
2011-12-31,Saudi Arabia,297.5
2011-12-31,U.A.E.,245.7
2011-12-31,U.K.,132.1
2011-12-31,USA,175.1
2012-01-31,EU Countries,26.5
2012-01-31,Other Countries,76.7
2012-01-31,Other GCC Countries,124.2
2012-01-31,Saudi Arabia,346.6
2012-01-31,U.A.E.,231.4
2012-01-31,U.K.,127.1
2012-01-31,USA,178.1
2012-02-29,EU Countries,29.3
2012-02-29,Other Countries,92.1
2012-02-29,Other GCC Countries,123.5
2012-02-29,Saudi Arabia,317.5
2012-02-29,U.A.E.,259.6
2012-02-29,U.K.,137.7
2012-02-29,USA,197.1
2012-03-31,EU Countries,28.5
2012-03-31,Other Countries,78
2012-03-31,Other GCC Countries,130.6
2012-03-31,Saudi Arabia,329.5
2012-03-31,U.A.E.,237
2012-03-31,U.K.,140.7
2012-03-31,USA,198.9
2012-04-30,EU Countries,31.1
2012-04-30,Other Countries,75.2
2012-04-30,Other GCC Countries,127.1
2012-04-30,Saudi Arabia,332.4
2012-04-30,U.A.E.,245.3
2012-04-30,U.K.,131.8
2012-04-30,USA,198
2012-05-31,EU Countries,31
2012-05-31,Other Countries,75.8
2012-05-31,Other GCC Countries,140.3
2012-05-31,Saudi Arabia,365.5
2012-05-31,U.A.E.,243.5
2012-05-31,U.K.,130.7
2012-05-31,USA,205.5
2012-06-30,EU Countries,29.2
2012-06-30,Other Countries,74
2012-06-30,Other GCC Countries,128.1
2012-06-30,Saudi Arabia,333.7
2012-06-30,U.A.E.,219.1
2012-06-30,U.K.,126.7
2012-06-30,USA,206.6
2012-07-31,EU Countries,30.8
2012-07-31,Other Countries,79.6
2012-07-31,Other GCC Countries,140.4
2012-07-31,Saudi Arabia,349.7
2012-07-31,U.A.E.,240.5
2012-07-31,U.K.,148.5
2012-07-31,USA,215.3
2012-08-31,EU Countries,32.7
2012-08-31,Other Countries,102.3
2012-08-31,Other GCC Countries,133.7
2012-08-31,Saudi Arabia,308.1
2012-08-31,U.A.E.,265.3
2012-08-31,U.K.,185.6
2012-08-31,USA,231.3
2012-09-30,EU Countries,33.5
2012-09-30,Other Countries,86.1
2012-09-30,Other GCC Countries,122.1
2012-09-30,Saudi Arabia,303.3
2012-09-30,U.A.E.,247.3
2012-09-30,U.K.,166.1
2012-09-30,USA,177.1
2012-10-31,EU Countries,37.5
2012-10-31,Other Countries,108.3
2012-10-31,Other GCC Countries,163.4
2012-10-31,Saudi Arabia,347.5
2012-10-31,U.A.E.,293.7
2012-10-31,U.K.,197.2
2012-10-31,USA,217.6
2012-11-30,EU Countries,26.6
2012-11-30,Other Countries,78.6
2012-11-30,Other GCC Countries,117.2
2012-11-30,Saudi Arabia,300.8
2012-11-30,U.A.E.,193.8
2012-11-30,U.K.,148.5
2012-11-30,USA,152.3
2012-12-31,EU Countries,27.6
2012-12-31,Other Countries,80
2012-12-31,Other GCC Countries,134.5
2012-12-31,Saudi Arabia,351.2
2012-12-31,U.A.E.,220.3
2012-12-31,U.K.,159.2
2012-12-31,USA,162
2013-01-31,EU Countries,29.1
2013-01-31,Other Countries,71.2
2013-01-31,Other GCC Countries,130.7
2013-01-31,Saudi Arabia,331.4
2013-01-31,U.A.E.,208.5
2013-01-31,U.K.,150.3
2013-01-31,USA,168.5
2013-02-28,EU Countries,24.7
2013-02-28,Other Countries,79.2
2013-02-28,Other GCC Countries,125.7
2013-02-28,Saudi Arabia,335.8
2013-02-28,U.A.E.,196.4
2013-02-28,U.K.,129.4
2013-02-28,USA,137.1
2013-03-31,EU Countries,26.4
2013-03-31,Other Countries,66.8
2013-03-31,Other GCC Countries,128.4
2013-03-31,Saudi Arabia,351.5
2013-03-31,U.A.E.,220.2
2013-03-31,U.K.,150.2
2013-03-31,USA,175.5
2013-04-30,EU Countries,28.7
2013-04-30,Other Countries,74
2013-04-30,Other GCC Countries,135.8
2013-04-30,Saudi Arabia,392.3
2013-04-30,U.A.E.,226.1
2013-04-30,U.K.,176.1
2013-04-30,USA,183.2
2013-05-31,EU Countries,28.7
2013-05-31,Other Countries,70.1
2013-05-31,Other GCC Countries,138
2013-05-31,Saudi Arabia,380
2013-05-31,U.A.E.,219.6
2013-05-31,U.K.,163
2013-05-31,USA,186.4
2013-06-30,EU Countries,31
2013-06-30,Other Countries,73.3
2013-06-30,Other GCC Countries,138.2
2013-06-30,Saudi Arabia,353.2
2013-06-30,U.A.E.,218.6
2013-06-30,U.K.,171.9
2013-06-30,USA,180
2013-07-31,EU Countries,38.6
2013-07-31,Other Countries,86.3
2013-07-31,Other GCC Countries,161.4
2013-07-31,Saudi Arabia,410.7
2013-07-31,U.A.E.,252.4
2013-07-31,U.K.,221.9
2013-07-31,USA,233.3
2013-08-31,EU Countries,36.8
2013-08-31,Other Countries,74.60000000000001
2013-08-31,Other GCC Countries,134.5
2013-08-31,Saudi Arabia,321.9
2013-08-31,U.A.E.,256
2013-08-31,U.K.,198.5
2013-08-31,USA,217.9
2013-09-30,EU Countries,33.9
2013-09-30,Other Countries,85.3
2013-09-30,Other GCC Countries,151.2
2013-09-30,Saudi Arabia,373.6
2013-09-30,U.A.E.,276
2013-09-30,U.K.,190.1
2013-09-30,USA,174.1
2013-10-31,EU Countries,40.1
2013-10-31,Other Countries,98
2013-10-31,Other GCC Countries,157.3
2013-10-31,Saudi Arabia,353.5
2013-10-31,U.A.E.,276.5
2013-10-31,U.K.,197.1
2013-10-31,USA,225.6
2013-11-30,EU Countries,29.8
2013-11-30,Other Countries,72.5
2013-11-30,Other GCC Countries,128.2
2013-11-30,Saudi Arabia,334.1
2013-11-30,U.A.E.,236.3
2013-11-30,U.K.,155.1
2013-11-30,USA,174.4
2013-12-31,EU Countries,37.4
2013-12-31,Other Countries,96.1
2013-12-31,Other GCC Countries,165.1
2013-12-31,Saudi Arabia,410
2013-12-31,U.A.E.,275.2
2013-12-31,U.K.,177.1
2013-12-31,USA,224
2014-01-31,EU Countries,34.7
2014-01-31,Other Countries,90
2014-01-31,Other GCC Countries,151.1
2014-01-31,Saudi Arabia,393.3
2014-01-31,U.A.E.,214.2
2014-01-31,U.K.,169.7
2014-01-31,USA,193.1
2014-02-28,EU Countries,32.8
2014-02-28,Other Countries,82.2
2014-02-28,Other GCC Countries,144.9
2014-02-28,Saudi Arabia,368.8
2014-02-28,U.A.E.,240.4
2014-02-28,U.K.,156.2
2014-02-28,USA,184.6
2014-03-31,EU Countries,34.9
2014-03-31,Other Countries,89.60000000000001
2014-03-31,Other GCC Countries,164
2014-03-31,Saudi Arabia,425.5
2014-03-31,U.A.E.,262
2014-03-31,U.K.,166.5
2014-03-31,USA,195.5
2014-04-30,EU Countries,36.4
2014-04-30,Other Countries,84.6
2014-04-30,Other GCC Countries,169.7
2014-04-30,Saudi Arabia,415.1
2014-04-30,U.A.E.,234
2014-04-30,U.K.,166.1
2014-04-30,USA,206.2
2014-05-31,EU Countries,39.1
2014-05-31,Other Countries,97.5
2014-05-31,Other GCC Countries,164
2014-05-31,Saudi Arabia,451.1
2014-05-31,U.A.E.,290.9
2014-05-31,U.K.,181
2014-05-31,USA,216.8
2014-06-30,EU Countries,37.4
2014-06-30,Other Countries,102.4
2014-06-30,Other GCC Countries,168.6
2014-06-30,Saudi Arabia,471.9
2014-06-30,U.A.E.,295.6
2014-06-30,U.K.,200.8
2014-06-30,USA,222.3
2014-07-31,EU Countries,44.7
2014-07-31,Other Countries,114.7
2014-07-31,Other GCC Countries,181.1
2014-07-31,Saudi Arabia,454.5
2014-07-31,U.A.E.,354.8
2014-07-31,U.K.,253.7
2014-07-31,USA,272.4
2014-08-31,EU Countries,33.3
2014-08-31,Other Countries,90.9
2014-08-31,Other GCC Countries,153.9
2014-08-31,Saudi Arabia,396.9
2014-08-31,U.A.E.,286.7
2014-08-31,U.K.,176.2
2014-08-31,USA,212.9
2014-09-30,EU Countries,34.5
2014-09-30,Other Countries,126.5
2014-09-30,Other GCC Countries,216.8
2014-09-30,Saudi Arabia,495.6
2014-09-30,U.A.E.,396.3
2014-09-30,U.K.,226.7
2014-09-30,USA,252.1
2014-10-31,EU Countries,30.5
2014-10-31,Other Countries,108.69999999999999
2014-10-31,Other GCC Countries,154.8
2014-10-31,Saudi Arabia,374.7
2014-10-31,U.A.E.,320.9
2014-10-31,U.K.,193.5
2014-10-31,USA,226
2014-11-30,EU Countries,24.5
2014-11-30,Other Countries,111.3
2014-11-30,Other GCC Countries,152.5
2014-11-30,Saudi Arabia,429.1
2014-11-30,U.A.E.,272.9
2014-11-30,U.K.,163.7
2014-11-30,USA,190
2014-12-31,EU Countries,30.6
2014-12-31,Other Countries,103
2014-12-31,Other GCC Countries,191.5
2014-12-31,Saudi Arabia,499.1
2014-12-31,U.A.E.,355.2
2014-12-31,U.K.,198.7
2014-12-31,USA,256.1
2015-01-31,EU Countries,25.9
2015-01-31,Other Countries,97.2
2015-01-31,Other GCC Countries,162.3
2015-01-31,Saudi Arabia,452.8
2015-01-31,U.A.E.,289.8
2015-01-31,U.K.,178.4
2015-01-31,USA,197.4
2015-02-28,EU Countries,24.2
2015-02-28,Other Countries,86
2015-02-28,Other GCC Countries,168.2
2015-02-28,Saudi Arabia,453.4
2015-02-28,U.A.E.,319.1
2015-02-28,U.K.,180
2015-02-28,USA,189.6
2015-03-31,EU Countries,26.1
2015-03-31,Other Countries,91.5
2015-03-31,Other GCC Countries,198.5
2015-03-31,Saudi Arabia,489.7
2015-03-31,U.A.E.,415
2015-03-31,U.K.,176.1
2015-03-31,USA,211.6
2015-04-30,EU Countries,27
2015-04-30,Other Countries,100.5
2015-04-30,Other GCC Countries,193.1
2015-04-30,Saudi Arabia,519.7
2015-04-30,U.A.E.,398.4
2015-04-30,U.K.,187
2015-04-30,USA,214.5
2015-05-31,EU Countries,28.5
2015-05-31,Other Countries,101.1
2015-05-31,Other GCC Countries,190.7
2015-05-31,Saudi Arabia,528.4
2015-05-31,U.A.E.,399.5
2015-05-31,U.K.,194.2
2015-05-31,USA,221.1
2015-06-30,EU Countries,34.4
2015-06-30,Other Countries,110.7
2015-06-30,Other GCC Countries,209.7
2015-06-30,Saudi Arabia,536.7
2015-06-30,U.A.E.,423.2
2015-06-30,U.K.,248
2015-06-30,USA,259
2015-07-31,EU Countries,32.5
2015-07-31,Other Countries,103.60000000000001
2015-07-31,Other GCC Countries,197.9
2015-07-31,Saudi Arabia,474.2
2015-07-31,U.A.E.,367.5
2015-07-31,U.K.,232.3
2015-07-31,USA,255.4
2015-08-31,EU Countries,27.8
2015-08-31,Other Countries,97.30000000000001
2015-08-31,Other GCC Countries,193.8
2015-08-31,Saudi Arabia,483.3
2015-08-31,U.A.E.,319.2
2015-08-31,U.K.,206.3
2015-08-31,USA,199.6
2015-09-30,EU Countries,33.3
2015-09-30,Other Countries,135.5
2015-09-30,Other GCC Countries,201.3
2015-09-30,Saudi Arabia,483.2
2015-09-30,U.A.E.,428.1
2015-09-30,U.K.,233.3
2015-09-30,USA,260.4
2015-10-31,EU Countries,31.6
2015-10-31,Other Countries,112.7
2015-10-31,Other GCC Countries,178.1
2015-10-31,Saudi Arabia,464.5
2015-10-31,U.A.E.,367.4
2015-10-31,U.K.,198
2015-10-31,USA,189
2015-11-30,EU Countries,31.6
2015-11-30,Other Countries,119.5
2015-11-30,Other GCC Countries,191.5
2015-11-30,Saudi Arabia,488.3
2015-11-30,U.A.E.,350.8
2015-11-30,U.K.,191
2015-11-30,USA,192.4
2015-12-31,EU Countries,35.3
2015-12-31,Other Countries,131.29999999999998
2015-12-31,Other GCC Countries,209.5
2015-12-31,Saudi Arabia,502
2015-12-31,U.A.E.,339.5
2015-12-31,U.K.,190.6
2015-12-31,USA,208.1
2016-01-31,EU Countries,31.9
2016-01-31,Other Countries,121.10000000000001
2016-01-31,Other GCC Countries,192.1
2016-01-31,Saudi Arabia,463.4
2016-01-31,U.A.E.,314.4
2016-01-31,U.K.,174.5
2016-01-31,USA,168.9
2016-02-29,EU Countries,35.4
2016-02-29,Other Countries,131.6
2016-02-29,Other GCC Countries,197.6
2016-02-29,Saudi Arabia,475.1
2016-02-29,U.A.E.,320.4
2016-02-29,U.K.,179.7
2016-02-29,USA,182.2
2016-03-31,EU Countries,26.6
2016-03-31,Other Countries,155.8
2016-03-31,Other GCC Countries,212.5
2016-03-31,Saudi Arabia,514.8
2016-03-31,U.A.E.,396.4
2016-03-31,U.K.,202.4
2016-03-31,USA,202.7
2016-04-30,EU Countries,39.9
2016-04-30,Other Countries,170.6
2016-04-30,Other GCC Countries,199.5
2016-04-30,Saudi Arabia,488.8
2016-04-30,U.A.E.,346
2016-04-30,U.K.,221.9
2016-04-30,USA,189.9
2016-05-31,EU Countries,41.6
2016-05-31,Other Countries,169.9
2016-05-31,Other GCC Countries,216.7
2016-05-31,Saudi Arabia,547.8
2016-05-31,U.A.E.,380.7
2016-05-31,U.K.,240.6
2016-05-31,USA,202.1
2016-06-30,EU Countries,50.3
2016-06-30,Other Countries,189.5
2016-06-30,Other GCC Countries,232.3
2016-06-30,Saudi Arabia,582.8
2016-06-30,U.A.E.,434.9
2016-06-30,U.K.,309.3
2016-06-30,USA,274.1
2016-07-31,EU Countries,35.8
2016-07-31,Other Countries,138.9
2016-07-31,Other GCC Countries,170.8
2016-07-31,Saudi Arabia,378.7
2016-07-31,U.A.E.,312.4
2016-07-31,U.K.,146.7
2016-07-31,USA,177
2016-08-31,EU Countries,43.5
2016-08-31,Other Countries,175.5
2016-08-31,Other GCC Countries,222.7
2016-08-31,Saudi Arabia,507.3
2016-08-31,U.A.E.,401.3
2016-08-31,U.K.,192.7
2016-08-31,USA,224.7
2016-09-30,EU Countries,43.6
2016-09-30,Other Countries,165.5
2016-09-30,Other GCC Countries,182.2
2016-09-30,Saudi Arabia,437.9
2016-09-30,U.A.E.,361.9
2016-09-30,U.K.,210.2
2016-09-30,USA,211.1
2016-10-31,EU Countries,35.4
2016-10-31,Other Countries,157.29999999999998
2016-10-31,Other GCC Countries,183.1
2016-10-31,Saudi Arabia,470.2
2016-10-31,U.A.E.,358.4
2016-10-31,U.K.,173.4
2016-10-31,USA,183.3
2016-11-30,EU Countries,37
2016-11-30,Other Countries,173.3
2016-11-30,Other GCC Countries,193.1
2016-11-30,Saudi Arabia,465.2
2016-11-30,U.A.E.,362.8
2016-11-30,U.K.,192.8
2016-11-30,USA,194
2016-12-31,EU Countries,35.1
2016-12-31,Other Countries,167
2016-12-31,Other GCC Countries,203.6
2016-12-31,Saudi Arabia,475.8
2016-12-31,U.A.E.,340
2016-12-31,U.K.,181.9
2016-12-31,USA,182.2
2017-01-31,EU Countries,31.7
2017-01-31,Other Countries,156.5
2017-01-31,Other GCC Countries,186.4
2017-01-31,Saudi Arabia,434.2
2017-01-31,U.A.E.,323.3
2017-01-31,U.K.,180.9
2017-01-31,USA,175.4
2017-02-28,EU Countries,31.7
2017-02-28,Other Countries,144.29999999999998
2017-02-28,Other GCC Countries,168.2
2017-02-28,Saudi Arabia,404.4
2017-02-28,U.A.E.,320.3
2017-02-28,U.K.,170.6
2017-02-28,USA,177.8
2017-03-31,EU Countries,38.9
2017-03-31,Other Countries,168.3
2017-03-31,Other GCC Countries,197.2
2017-03-31,Saudi Arabia,504.6
2017-03-31,U.A.E.,362.9
2017-03-31,U.K.,209.1
2017-03-31,USA,213.4
2017-04-30,EU Countries,41.9
2017-04-30,Other Countries,147.4
2017-04-30,Other GCC Countries,175.2
2017-04-30,Saudi Arabia,439.1
2017-04-30,U.A.E.,344
2017-04-30,U.K.,191.6
2017-04-30,USA,199.7
2017-05-31,EU Countries,51.2
2017-05-31,Other Countries,176.7
2017-05-31,Other GCC Countries,210
2017-05-31,Saudi Arabia,514.5
2017-05-31,U.A.E.,426.7
2017-05-31,U.K.,239.2
2017-05-31,USA,248.9
2017-06-30,EU Countries,57
2017-06-30,Other Countries,180
2017-06-30,Other GCC Countries,232.9
2017-06-30,Saudi Arabia,438.1
2017-06-30,U.A.E.,414.3
2017-06-30,U.K.,252.5
2017-06-30,USA,265.5
2017-07-31,EU Countries,53.5
2017-07-31,Other Countries,162.5
2017-07-31,Other GCC Countries,192
2017-07-31,Saudi Arabia,408.9
2017-07-31,U.A.E.,335.4
2017-07-31,U.K.,206.4
2017-07-31,USA,197
2017-08-31,EU Countries,62.8
2017-08-31,Other Countries,200.5
2017-08-31,Other GCC Countries,230.2
2017-08-31,Saudi Arabia,511.3
2017-08-31,U.A.E.,441.6
2017-08-31,U.K.,258.2
2017-08-31,USA,270.6
2017-09-30,EU Countries,45.5
2017-09-30,Other Countries,130.4
2017-09-30,Other GCC Countries,141
2017-09-30,Saudi Arabia,308
2017-09-30,U.A.E.,303.3
2017-09-30,U.K.,201.3
2017-09-30,USA,184.5
2017-10-31,EU Countries,51.1
2017-10-31,Other Countries,138.2
2017-10-31,Other GCC Countries,184.8
2017-10-31,Saudi Arabia,461.1
2017-10-31,U.A.E.,334
2017-10-31,U.K.,279.2
2017-10-31,USA,228.6
2017-11-30,EU Countries,49.1
2017-11-30,Other Countries,156.1
2017-11-30,Other GCC Countries,191.8
2017-11-30,Saudi Arabia,409.5
2017-11-30,U.A.E.,353
2017-11-30,U.K.,223.3
2017-11-30,USA,213.6
2017-12-31,EU Countries,54.9
2017-12-31,Other Countries,193.60000000000002
2017-12-31,Other GCC Countries,188.8
2017-12-31,Saudi Arabia,432
2017-12-31,U.A.E.,397.2
2017-12-31,U.K.,234.5
2017-12-31,USA,244.9
2018-01-31,EU Countries,56.4
2018-01-31,Other Countries,204.2
2018-01-31,Other GCC Countries,186.3
2018-01-31,Saudi Arabia,383.9
2018-01-31,U.A.E.,353.1
2018-01-31,U.K.,244.6
2018-01-31,USA,233.8
2018-02-28,EU Countries,48.7
2018-02-28,Other Countries,164.70000000000002
2018-02-28,Other GCC Countries,149.4
2018-02-28,Saudi Arabia,348.3
2018-02-28,U.A.E.,335
2018-02-28,U.K.,210.8
2018-02-28,USA,216.3
2018-03-31,EU Countries,58.9
2018-03-31,Other Countries,202.29999999999998
2018-03-31,Other GCC Countries,183.8
2018-03-31,Saudi Arabia,427.6
2018-03-31,U.A.E.,424.9
2018-03-31,U.K.,259
2018-03-31,USA,247.2
2018-04-30,EU Countries,54.8
2018-04-30,Other Countries,197.7
2018-04-30,Other GCC Countries,167.7
2018-04-30,Saudi Arabia,399.6
2018-04-30,U.A.E.,362.4
2018-04-30,U.K.,245.9
2018-04-30,USA,250.9
2018-05-31,EU Countries,60.3
2018-05-31,Other Countries,199.5
2018-05-31,Other GCC Countries,179
2018-05-31,Saudi Arabia,432.1
2018-05-31,U.A.E.,373.9
2018-05-31,U.K.,269.1
2018-05-31,USA,290.3
2018-06-30,EU Countries,62.2
2018-06-30,Other Countries,199.39999999999998
2018-06-30,Other GCC Countries,163.5
2018-06-30,Saudi Arabia,336.6
2018-06-30,U.A.E.,345.3
2018-06-30,U.K.,260.3
2018-06-30,USA,260.3
2018-07-31,EU Countries,64.96
2018-07-31,Other Countries,243.35
2018-07-31,Other GCC Countries,199.31
2018-07-31,Saudi Arabia,437.48
2018-07-31,U.A.E.,446.25
2018-07-31,U.K.,298.51
2018-07-31,USA,284.49
2018-08-31,EU Countries,59.68
2018-08-31,Other Countries,272.61
2018-08-31,Other GCC Countries,193.17
2018-08-31,Saudi Arabia,465.53
2018-08-31,U.A.E.,473.11
2018-08-31,U.K.,294.9
2018-08-31,USA,324.08
2018-09-30,EU Countries,41.12
2018-09-30,Other Countries,185.32
2018-09-30,Other GCC Countries,134.49
2018-09-30,Saudi Arabia,360.16
2018-09-30,U.A.E.,308.13
2018-09-30,U.K.,216.75
2018-09-30,USA,234.33
2018-10-31,EU Countries,57.42
2018-10-31,Other Countries,240.57000000000002
2018-10-31,Other GCC Countries,200.87
2018-10-31,Saudi Arabia,494.53
2018-10-31,U.A.E.,419.41
2018-10-31,U.K.,322.29
2018-10-31,USA,317.46
2018-11-30,EU Countries,42.22
2018-11-30,Other Countries,207.74
2018-11-30,Other GCC Countries,153.52
2018-11-30,Saudi Arabia,395.12
2018-11-30,U.A.E.,350.35
2018-11-30,U.K.,246.78
2018-11-30,USA,261.27
2018-12-31,EU Countries,47.48
2018-12-31,Other Countries,216.35
2018-12-31,Other GCC Countries,174.42
2018-12-31,Saudi Arabia,414.59
2018-12-31,U.A.E.,351.19
2018-12-31,U.K.,267.79
2018-12-31,USA,268.72
2019-01-31,EU Countries,42.9
2019-01-31,Other Countries,213.41
2019-01-31,Other GCC Countries,166.51
2019-01-31,Saudi Arabia,403.92
2019-01-31,U.A.E.,349.68
2019-01-31,U.K.,295.17
2019-01-31,USA,264.26
2019-02-28,EU Countries,37.7
2019-02-28,Other Countries,192.20999999999998
2019-02-28,Other GCC Countries,152.25
2019-02-28,Saudi Arabia,370.04
2019-02-28,U.A.E.,336.01
2019-02-28,U.K.,252.49
2019-02-28,USA,232.98
2019-03-31,EU Countries,44.25
2019-03-31,Other Countries,197.13
2019-03-31,Other GCC Countries,167.84
2019-03-31,Saudi Arabia,405.88
2019-03-31,U.A.E.,378.1
2019-03-31,U.K.,281.54
2019-03-31,USA,258.76
2019-04-30,EU Countries,48.19
2019-04-30,Other Countries,205.79
2019-04-30,Other GCC Countries,175.46
2019-04-30,Saudi Arabia,428.04
2019-04-30,U.A.E.,372.45
2019-04-30,U.K.,280.02
2019-04-30,USA,260.22
2019-05-31,EU Countries,70.61
2019-05-31,Other Countries,301.17
2019-05-31,Other GCC Countries,237.77
2019-05-31,Saudi Arabia,493.73
2019-05-31,U.A.E.,476.57
2019-05-31,U.K.,387.09
2019-05-31,USA,335.08
2019-06-30,EU Countries,52.5
2019-06-30,Other Countries,194
2019-06-30,Other GCC Countries,163.45
2019-06-30,Saudi Arabia,333.99
2019-06-30,U.A.E.,356.02
2019-06-30,U.K.,268.98
2019-06-30,USA,267.43
2019-07-31,EU Countries,162.36
2019-07-31,Other Countries,170.040000003
2019-07-31,Other GCC Countries,273.35
2019-07-31,Saudi Arabia,577.24
2019-07-31,U.A.E.,490.63
2019-07-31,U.K.,216.77
2019-07-31,USA,137.89
2019-08-31,EU Countries,142.82
2019-08-31,Other Countries,133.630000001
2019-08-31,Other GCC Countries,224.57
2019-08-31,Saudi Arabia,463.5
2019-08-31,U.A.E.,405.18
2019-08-31,U.K.,180.81
2019-08-31,USA,133.44
2019-09-30,EU Countries,143.72
2019-09-30,Other Countries,135.680000001
2019-09-30,Other GCC Countries,228.51
2019-09-30,Saudi Arabia,515.75
2019-09-30,U.A.E.,422.44
2019-09-30,U.K.,176.9
2019-09-30,USA,117.25
2019-10-31,EU Countries,155.52
2019-10-31,Other Countries,161.840000001
2019-10-31,Other GCC Countries,264.28
2019-10-31,Saudi Arabia,549.88
2019-10-31,U.A.E.,494.25
2019-10-31,U.K.,237.33
2019-10-31,USA,138.12
2019-11-30,EU Countries,141.24
2019-11-30,Other Countries,159.199999999
2019-11-30,Other GCC Countries,242.91
2019-11-30,Saudi Arabia,490.78
2019-11-30,U.A.E.,459.76
2019-11-30,U.K.,196.62
2019-11-30,USA,130.94
2019-12-31,EU Countries,150.68
2019-12-31,Other Countries,193.819999998
2019-12-31,Other GCC Countries,282.95
2019-12-31,Saudi Arabia,577.06
2019-12-31,U.A.E.,504.38
2019-12-31,U.K.,229.01
2019-12-31,USA,159.17
2020-01-31,EU Countries,141.99
2020-01-31,Other Countries,159.04
2020-01-31,Other GCC Countries,260.55
2020-01-31,Saudi Arabia,531.6
2020-01-31,U.A.E.,463.49
2020-01-31,U.K.,201.51
2020-01-31,USA,148.8
2020-02-29,EU Countries,132.59
2020-02-29,Other Countries,150.78000000699998
2020-02-29,Other GCC Countries,248.62
2020-02-29,Saudi Arabia,513.14
2020-02-29,U.A.E.,467.98
2020-02-29,U.K.,173.76
2020-02-29,USA,137.96
2020-03-31,EU Countries,132.62
2020-03-31,Other Countries,142.340000001
2020-03-31,Other GCC Countries,238.6
2020-03-31,Saudi Arabia,556.73
2020-03-31,U.A.E.,510.98
2020-03-31,U.K.,180.49
2020-03-31,USA,142.92
2020-04-30,EU Countries,116.7
2020-04-30,Other Countries,132.619999996
2020-04-30,Other GCC Countries,183.76
2020-04-30,Saudi Arabia,548.42
2020-04-30,U.A.E.,463.16
2020-04-30,U.K.,187.4
2020-04-30,USA,153.04
2020-05-31,EU Countries,147.94
2020-05-31,Other Countries,156.329999994
2020-05-31,Other GCC Countries,200.8
2020-05-31,Saudi Arabia,541.31
2020-05-31,U.A.E.,413.21
2020-05-31,U.K.,238.46
2020-05-31,USA,167.18
2020-06-30,EU Countries,210.31
2020-06-30,Other Countries,211.210000001
2020-06-30,Other GCC Countries,261.3
2020-06-30,Saudi Arabia,748.04
2020-06-30,U.A.E.,516.33
2020-06-30,U.K.,349.96
2020-06-30,USA,176.12
2020-07-31,EU Countries,228.6133547
