series_name,date,trade_type,value,series_name2
Plastics and articles thereof; Rubber and articles thereof,2018-08-31,imports,243029.199,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2018-08-31,imports,4964.456,Other
Wood and articles of Wood,2018-08-31,imports,15653.991,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2018-08-31,imports,74875.304,Other
Textiles and Textile articles,2018-08-31,imports,255868.558,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2018-08-31,imports,6205.113,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2018-08-31,imports,20283.369,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2018-08-31,imports,57.985,Other
Base Metals and articles or Base Metal,2018-08-31,imports,383559.607,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2018-08-31,imports,489906.798,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2018-08-31,imports,203888.809,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2018-08-31,imports,51547.015,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2018-08-31,imports,2613.841,Other
Miscellaneous Manufactured articles,2018-08-31,imports,29654.423,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2018-08-31,imports,31439.632,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2018-07-31,imports,24148.389,Other
Vegetable Products,2018-07-31,imports,230685.91,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2018-07-31,imports,176067.373,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2018-07-31,imports,36015.772,Other
Mineral Products,2018-07-31,imports,1970237.712,Mineral Products
Products of Chemical or Allied Industries,2018-07-31,imports,654547.547,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2018-07-31,imports,246035.066,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2018-07-31,imports,4794.194,Other
Wood and articles of Wood,2018-07-31,imports,18214.568,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2018-07-31,imports,78962.311,Other
Textiles and Textile articles,2018-07-31,imports,293148.545,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2018-07-31,imports,5643.794,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2018-07-31,imports,24475.458,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2018-07-31,imports,2465.512,Other
Base Metals and articles or Base Metal,2018-07-31,imports,401561.775,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2018-07-31,imports,606023.939,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2018-07-31,imports,268026.856,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2018-07-31,imports,53580.887,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2018-07-31,imports,534.962,Other
Miscellaneous Manufactured articles,2018-07-31,imports,33784.634,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2018-07-31,imports,131683.414,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2018-06-30,imports,35205.721,Other
Vegetable Products,2018-06-30,imports,226646.458,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2018-06-30,imports,185288.848,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2018-06-30,imports,39758.001,Other
Mineral Products,2018-06-30,imports,1192113.322,Mineral Products
Products of Chemical or Allied Industries,2018-06-30,imports,537990.754,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2018-06-30,imports,235476.623,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2018-06-30,imports,8129.953,Other
Wood and articles of Wood,2018-06-30,imports,13084.861,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2018-06-30,imports,73077.679,Other
Textiles and Textile articles,2018-06-30,imports,344570.675,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2018-06-30,imports,5848.372,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2018-06-30,imports,23170.969,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2018-06-30,imports,96.254,Other
Base Metals and articles or Base Metal,2018-06-30,imports,453671.963,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2018-06-30,imports,706591.897,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2018-06-30,imports,394386.658,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2018-06-30,imports,61579.437,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2018-06-30,imports,17926.399,Other
Miscellaneous Manufactured articles,2018-06-30,imports,29669.925,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2018-06-30,imports,521808.834,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2018-05-31,imports,22328.403,Other
Vegetable Products,2018-05-31,imports,261320.869,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2018-05-31,imports,187228.107,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2018-05-31,imports,39165.086,Other
Mineral Products,2018-05-31,imports,1310223.499,Mineral Products
Products of Chemical or Allied Industries,2018-05-31,imports,643977.456,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2018-05-31,imports,260598.613,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2018-05-31,imports,7161.099,Other
Wood and articles of Wood,2018-05-31,imports,16433.862,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2018-05-31,imports,75934.425,Other
Textiles and Textile articles,2018-05-31,imports,422042.909,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2018-05-31,imports,7233.34,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2018-05-31,imports,24875.105,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2018-05-31,imports,878.412,Other
Base Metals and articles or Base Metal,2018-05-31,imports,404604.572,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2018-05-31,imports,747172.506,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2018-05-31,imports,332037.813,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2018-05-31,imports,76960.483,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2018-05-31,imports,1176.055,Other
Miscellaneous Manufactured articles,2018-05-31,imports,35109.965,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2018-05-31,imports,232822.327,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2018-04-30,imports,19247.55,Other
Vegetable Products,2018-04-30,imports,239662.644,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2018-04-30,imports,175711.335,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2018-04-30,imports,40868.445,Other
Mineral Products,2018-04-30,imports,1369825.003,Mineral Products
Products of Chemical or Allied Industries,2018-04-30,imports,500600.65,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2018-04-30,imports,268911.731,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2018-04-30,imports,6555.943,Other
Wood and articles of Wood,2018-04-30,imports,17887.617,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2018-04-30,imports,77635.035,Other
Textiles and Textile articles,2018-04-30,imports,436728.936,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2018-04-30,imports,8391.483,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2018-04-30,imports,24089.688,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2018-04-30,imports,203.412,Other
Base Metals and articles or Base Metal,2018-04-30,imports,436404.636,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2018-04-30,imports,693858.718,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2018-04-30,imports,263621.748,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2018-04-30,imports,84525.136,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2018-04-30,imports,3175.582,Other
Miscellaneous Manufactured articles,2018-04-30,imports,33101.826,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2018-04-30,imports,149111.502,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2018-03-31,imports,13626.301,Other
Vegetable Products,2018-03-31,imports,236445.118,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2018-03-31,imports,158084.253,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2018-03-31,imports,37771.49,Other
Mineral Products,2018-03-31,imports,1334847.484,Mineral Products
Products of Chemical or Allied Industries,2018-03-31,imports,486939.967,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2018-03-31,imports,262941.298,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2018-03-31,imports,6572.024,Other
Wood and articles of Wood,2018-03-31,imports,16154.67,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2018-03-31,imports,66500.176,Other
Textiles and Textile articles,2018-03-31,imports,413722.066,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2018-03-31,imports,5078.263,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2018-03-31,imports,26020.368,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2018-03-31,imports,174.069,Other
Base Metals and articles or Base Metal,2018-03-31,imports,412128.858,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2018-03-31,imports,733363.971,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2018-03-31,imports,263694.969,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2018-03-31,imports,69232.668,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2018-03-31,imports,10198.995,Other
Miscellaneous Manufactured articles,2018-03-31,imports,35458.718,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2018-03-31,imports,167770,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2018-02-28,imports,19095.273,Other
Vegetable Products,2018-02-28,imports,243155.205,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2018-02-28,imports,143298.005,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2018-02-28,imports,31475.071,Other
Mineral Products,2018-02-28,imports,1279564.646,Mineral Products
Products of Chemical or Allied Industries,2018-02-28,imports,439028.294,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2018-02-28,imports,223089.745,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2018-02-28,imports,6748.476,Other
Wood and articles of Wood,2018-02-28,imports,13434.329,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2018-02-28,imports,58732.842,Other
Textiles and Textile articles,2018-02-28,imports,412544.84,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2018-02-28,imports,3992.6,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2018-02-28,imports,24695.885,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2018-02-28,imports,205.737,Other
Base Metals and articles or Base Metal,2018-02-28,imports,405817.644,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2018-02-28,imports,570209.571,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2018-02-28,imports,214338.746,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2018-02-28,imports,49531.352,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2018-02-28,imports,6484.667,Other
Miscellaneous Manufactured articles,2018-02-28,imports,31736.842,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2018-02-28,imports,29956.532,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2018-01-31,imports,26718.592,Other
Vegetable Products,2018-01-31,imports,247387.495,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2018-01-31,imports,191906.074,"Animal or Vegetable Fats, Oils and Waxes"
